GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
YNR044W,0.417486429214478,-0.380238831043243,0.0265180600383058,0.0277410618350365,0.367624071240425,0.4665790018936,-0.434596060846647,-0.331074810607082
YNR048W,0.103365652263165,-0.987947285175323,0.0107181969343904,0.0449347296235194,0.0843145431950688,0.12649130821228,-1.07409750958431,-0.897939315793564
YNR051C,0.468041300773621,-0.330858737230301,0.0338436656416558,0.031576450119567,0.404212186982234,0.532753514746825,-0.393390596664912,-0.273473676800245
YNR052C,0.506066679954529,-0.297107040882111,0.0394074025165193,0.0338056138602445,0.433542858312527,0.585779881974061,-0.362967967684112,-0.232265554389136
YNR055C,0.236922070384026,-0.626424551010132,0.0162804781311271,0.0299672992885834,0.20578552360336,0.268537700176239,-0.686585179818588,-0.570994734809315
YNR057C,0.0331680737435818,-1.49551784992218,0.00915169924268541,0.119322153846881,0.0187276128524294,0.0548180399773021,-1.72751757719483,-1.26107650250705
YNR058W,0.00430605700239539,-2.37926769256592,0.00106745219299983,0.108550381919963,0.00251555760817913,0.00667057605072235,-2.59936573546486,-2.17583666391979
YNR060W,0.0352104194462299,-1.45519876480103,0.00326156741694376,0.0403573711679067,0.0291943848133087,0.0415053974216183,-1.53470067180849,-1.38189542344483
YNR063W,0.0471382550895214,-1.32847249507904,0.00434581192722901,0.040130874865022,0.0390990264713764,0.0558827553875744,-1.40783405598963,-1.25272218845772
YNR064C,0.0123377796262503,-1.92693161964417,0.00356232974558198,0.127064318745699,0.00638617751731848,0.0202467564493418,-2.19475901463437,-1.69364454220318
YNR067C,1.44842839241028,0.160185590386391,0.0825384530262937,0.0249270767449311,1.29198600649834,1.59266094068686,0.111257809681782,0.202123329234311
YNR069C,0.00275341258384287,-2.58049345016479,0.000841652704646197,0.134795413664112,0.00141795423696749,0.0046806763120306,-2.84833794430799,-2.32969139297263
YNR071C,0.00702774943783879,-2.17031455039978,0.00197255734973112,0.123374499015361,0.00375100190285593,0.0113283498212695,-2.42585284486644,-1.94583334836359
YNR074C,0.257737845182419,-0.5904820561409,0.0225488520411897,0.0380160136112822,0.216778665781021,0.304922173420588,-0.663983461015044,-0.515810994195014
YNR075W,0.0757249295711517,-1.12329089641571,0.00818461944893954,0.0468779255033563,0.0612361668609083,0.0923165013392766,-1.21299201234655,-1.03472066313083
YOL158C,0.844321012496948,-0.0743727087974548,0.0536149011690313,0.0277187642217184,0.742668889959653,0.947570762038231,-0.129204768151606,-0.0233883482051523
YOL152W,0.192297980189323,-0.717039108276367,0.0130910417313225,0.0297557908837657,0.167179753879706,0.217582323029637,-0.776816322551602,-0.662376390787687
YOL151W,1.04209113121033,0.0163464117795229,0.0882407842577728,0.0368415949356417,0.875015240907669,1.22341323097547,-0.0579843857033836,0.0875731320305443
YOL148C,0.161736309528351,-0.792356669902802,0.0118248440924796,0.031877885575672,0.1388918650647,0.184869334101677,-0.857323246856407,-0.733135123102333
YOL145C,0.533941090106964,-0.27325564622879,0.0311859357075806,0.0255789171116902,0.474808483322461,0.588039934635162,-0.323481533316775,-0.230593179361332
YOL144W,0.324890077114105,-0.489454537630081,0.024035480870687,0.0321918412488032,0.2789769269526,0.372289475798607,-0.554431722885164,-0.429119297272535
YOL142W,0.705290198326111,-0.155685067176819,0.0970133168930044,0.0592655197586897,0.536445561051369,0.917709823946158,-0.2704743593844,-0.0372946240543311
YOL141W,0.160535976290703,-0.795412361621857,0.0107815388157288,0.0293226714606377,0.140001054604848,0.180768969406684,-0.853868693045296,-0.742876120159748
YOL140W,0.0688615143299103,-1.16415917873383,0.00683714837819521,0.0431030069792469,0.0562540102129181,0.082935924641788,-1.24984652502352,-1.08125731013993
YOL136C,0.26315850019455,-0.581301093101501,0.0220352968756424,0.036307258535236,0.22261828109622,0.309229132781426,-0.652439182442626,-0.509719597731627
YOL128C,0.0673882737755775,-1.17411053180695,0.0075103699797661,0.0484591826815032,0.0535206438663105,0.083135687559843,-1.27147867054103,-1.08021251006607
YOL126C,0.763692021369934,-0.118436180055141,0.0603326499341645,0.0343263765141775,0.649753600855668,0.885437309741974,-0.187251318558342,-0.0528421820706638
YOL125W,0.146727591753006,-0.834963977336884,0.0121077319393725,0.0358563296888675,0.124408527153234,0.171584121510386,-0.905149851670255,-0.7655229061089
YOL124C,0.563348710536957,-0.25044259428978,0.0420968890655151,0.0326165459050104,0.484293295443058,0.645530990759531,-0.314891547020465,-0.190082932995493
YOL123W,2.00062251091003,0.300215810537338,0.131971564994795,0.02878325062871,1.75016508996487,2.25090083877246,0.243079014310438,0.352356360464463
YOL122C,0.27598312497139,-0.560250997543335,0.0198727846714127,0.0314304832179503,0.238394901156425,0.314260167380174,-0.622703037620179,-0.502710664328373
YOL119C,0.2751285135746,-0.56163877248764,0.0202163076676934,0.0319731039931697,0.237351430455844,0.315570746113857,-0.624608159198799,-0.500903267991378
YOL116W,0.191219165921211,-0.720236361026764,0.01729568511667,0.0391836745614318,0.159791331489881,0.226659789929787,-0.796446785441925,-0.644625544551403
YOL115W,0.230586916208267,-0.638294994831085,0.0165622575478982,0.0313487207226046,0.198030827442805,0.262954254200061,-0.703267200907886,-0.580119802820494
YOL110W,0.0681934654712677,-1.17632102966309,0.014790370389773,0.0936492537544608,0.0434021218369404,0.10114387559394,-1.36248903866263,-0.995060456691408
YOL107W,0.289178282022476,-0.54068398475647,0.0266971363973173,0.0401229241837272,0.238886527220408,0.344036964823802,-0.621808374997588,-0.463394911057822
YOL105C,0.022543603554368,-1.65000545978546,0.00266358001298716,0.0513513275871202,0.0177838616073132,0.0281535415444523,-1.74997392994324,-1.55046697424751
YOL104C,0.00187671242747456,-2.78003430366516,0.000927455719425147,0.221725711162131,0.000562631882106264,0.00414853172842413,-3.24977569805662,-2.38210606937525
YOL103W,0.171117082238197,-0.767866551876068,0.0124987442579802,0.0317683719162926,0.148007644961278,0.196197229872147,-0.829715854660797,-0.707307131526426
YOL102C,0.387282252311707,-0.418688863515854,0.0688146518841584,0.0762831565858159,0.271579763541619,0.539115668833256,-0.566102670633569,-0.268318055597684
YOL101C,0.178516089916229,-0.751175224781036,0.0205027213475543,0.0498202687555366,0.141855970025063,0.221845609694719,-0.848152382149534,-0.653949161526998
YOL100W,0.0775497555732727,-1.11143434047699,0.00529544923218546,0.0297795216124116,0.0676445171236992,0.0878583962718646,-1.16976742072889,-1.05621672931612
YOL098C,0.676658391952515,-0.170366287231445,0.0391931583821215,0.0253643567120754,0.600730045636495,0.745292144020398,-0.221320646883465,-0.127673456567936
YOL097C,1.98641443252563,0.296932250261307,0.143437480438248,0.0314939890717401,1.71175356805325,2.25742212931315,0.233441241601586,0.353612774397375
YOL096C,0.214189797639847,-0.671792089939117,0.0234786544028861,0.0474381788655032,0.172167137265205,0.263566416501999,-0.76404974176972,-0.579109928136805
YOL095C,0.0493219904601574,-1.30849516391754,0.00413530514765644,0.036572123210207,0.0414739037243028,0.0573769848483304,-1.38222508533809,-1.24126227847959
YOL094C,0.496466755867004,-0.306059300899506,0.0470826867763011,0.0411872042320982,0.410052434106668,0.593618646760782,-0.387160632704821,-0.226492465949176
YOL093W,0.411244004964828,-0.388412117958069,0.0444093182033667,0.0466858529564128,0.331334203481674,0.504121812681357,-0.479733729778707,-0.297464511752529
YOL092W,0.940346956253052,-0.0287279412150383,0.0906160888730252,0.0418959140549378,0.774139079451561,1.12562683920066,-0.11118100847239,0.0513944309939932
YOL091W,0.00365321082063019,-2.44943809509277,0.000860288339529118,0.103439190373914,0.00216946609240646,0.00562019176237906,-2.66364716601744,-2.25024896575551
YOL090W,0.459535449743271,-0.338498383760452,0.0280584403727812,0.0267175045842065,0.405903283506632,0.509880693256855,-0.391577435883319,-0.292531433871878
YOL088C,0.758022546768188,-0.122856982052326,0.0821789705724094,0.046976226048428,0.609972715377808,0.930384863913059,-0.214689591745894,-0.0313373658899435
YOL087C,0.138463720679283,-0.859506070613861,0.00860681597163512,0.0271344819666046,0.121842328024407,0.154499543830752,-0.914201811600195,-0.811072805270585
YOL084W,0.00132294802460819,-2.89589214324951,0.00037489831891811,0.124364170838247,0.000689045991748571,0.00217153476163124,-3.16175178927379,-2.6632332143123
YOL083W,0.0443164259195328,-1.35615539550781,0.00497411748497327,0.0485941023330856,0.0354642716236413,0.0547832955295841,-1.45020895540708,-1.26135185270001
YOL082W,0.162346348166466,-0.79118424654007,0.0140852973925971,0.0375822766542526,0.136883191143473,0.192166581749916,-0.863649878878617,-0.716322134999878
YOL080C,0.313479065895081,-0.5064337849617,0.0346331942458942,0.0479430666704132,0.251439961791039,0.386301010847092,-0.599565710861615,-0.413074155420441
YOL078W,0.0658937767148018,-1.18217289447784,0.00449834032465179,0.0297850888282763,0.0573998759811123,0.0743677513673901,-1.24108911100876,-1.12861535346422
YOL076W,0.426835268735886,-0.370573937892914,0.026368762560884,0.0269938728027908,0.376404807468255,0.475373108685017,-0.424344838376348,-0.322965389472135
YOL073C,0.136917948722839,-0.865957617759705,0.0144230338851637,0.045948660542539,0.11021617880712,0.166439487536748,-0.957754742281821,-0.778743641851922
YOL072W,0.0803076103329659,-1.0970116853714,0.00725831341349416,0.0391879763563801,0.0668440879012148,0.0953122584770123,-1.17493702569742,-1.0208512734416
YOL070C,0.635882556438446,-0.197786599397659,0.046450891777246,0.031845622841957,0.549307435750961,0.725687584777673,-0.260184522123145,-0.139250306868251
YOL069W,0.168582081794739,-0.774523913860321,0.0132136482483595,0.034109117680399,0.14421407841146,0.194834661732117,-0.84099234176482,-0.710333778240061
YOL066C,0.169433981180191,-0.772120356559753,0.0121621582672125,0.0312269934515221,0.146887076397737,0.193172124400735,-0.833016413651316,-0.714055545412751
YOL065C,0.18568067252636,-0.733102679252625,0.0172244171966038,0.0403276631620005,0.153462145105004,0.221297563612461,-0.81399873618636,-0.655023380053374
YOL064C,0.892072558403015,-0.0511506274342537,0.0754204482302586,0.0367362722479274,0.75286358743906,1.04621362686157,-0.123283716121249,0.0196203723844444
YOL062C,0.21648220717907,-0.665909647941589,0.0169452493723805,0.0340478329293974,0.185476749390364,0.249778177092473,-0.731710524135032,-0.602445508709166
YOL060C,0.287360906600952,-0.5424844622612,0.0185367166238713,0.0281922480582514,0.25153386220336,0.32192388176918,-0.59940356059521,-0.492246804190892
YOL058W,0.333649933338165,-0.477981299161911,0.0255025736338217,0.033297020316646,0.285842840621869,0.383898556232452,-0.543872680910675,-0.415783521176313
